filter_company,date,filter_employee_title,filter_city,filter_country,employee_status,review_title,weight,metric_rating_overall,metric_rating_balance,metric_rating_culture,metric_rating_career,metric_rating_comp,metric_rating_mgmt,review_title_knowledge,review_title_power,review_title_respect,review_title_trust,review_title_social_support,review_title_romance,review_title_similarity,review_title_identity,metric_review_title_fun,review_title_conflict,pros_knowledge,pros_power,pros_respect,pros_trust,pros_social_support,pros_romance,pros_similarity,pros_identity,pros_fun,pros_conflict,cons_knowledge,cons_power,cons_respect,cons_trust,cons_social_support,cons_romance,cons_similarity,cons_identity,cons_fun,cons_conflict
starbucks,2019-12,Barista,"Vancouver, BC",Canada,Current Employee,"Flexible schedule, but low pay",4,4,5,5,5,4,5,0.6400862336,0.5858252645,0.4190865457,0.4502352178,0.5398071408,0.1245930344,0.3450919688,0.461391449,0.4241309464,0.2420788407,0.8419302106,0.5610742569,0.2623048127,0.4878490269,0.5697678924,5.08E-05,0.2150052339,0.504207015,0.0227460824,0.02032216452,0.549460113,0.09272315353,0.2113637477,0.5948388577,0.3354609013,0.002574568149,0.3706208766,0.4073111713,0.1038933769,0.3206548393
starbucks,2019-12,,,,Former Employee,Shift,5,4,3,5,5,5,4,0.5156175494,0.5231921673,0.4660769701,0.4769851565,0.4771753848,0.4610030055,0.4807100594,0.5066273212,0.4361716211,0.5020432472,0.6530219913,0.2361995429,0.363045007,0.5911263824,0.6132276058,0.009258836508,0.1301021427,0.2151401788,0.3638552129,0.04381337389,0.772175014,0.5130805373,0.1704844236,2.43E-06,0.3617667854,0.0104841236,0.2657527626,0.4121721387,0.2631572187,0.1824043989
starbucks,2019-12,Shift Supervisor,,,Current Employee,Good place to work,3,4,3,4,4,3,3,0.4800491929,0.4249836504,0.5261053443,0.5609531403,0.5924612284,0.1801015437,0.4696966708,0.4542524815,0.5000966787,0.2467103899,0.4907728732,0.2657500803,0.4591718018,0.6755242944,0.8775039911,0.0001636535599,0.3612681627,0.3764340878,0.9905213118,0.03050509468,0.5169483423,0.5450626016,0.3536748886,0.1887482554,0.6731243134,0.009933346882,0.1903936565,0.3950857818,0.3295225501,0.1191326156
starbucks,2019-12,Barista,"San Diego, CA",United States,Current Employee,Good transitionary job,3,4,,,,,,0.4661737382,0.4857349694,0.5335888267,0.5311294794,0.562807858,0.283105433,0.5054642558,0.4661617279,0.5791787505,0.4495068491,0.5246784687,0.3763571382,0.5115631223,0.4067593515,0.4845253527,0.1655164808,0.5508629084,0.4697876871,0.9698193073,0.2571857274,0.8031636477,0.1905769259,0.1416520923,0.2614889443,0.5891437531,4.84E-05,0.4580887854,0.4422124326,0.09580483288,0.2307780385
starbucks,2019-12,Barista,"Victoria, BC",Canada,Former Employee,Okay environment,4,3,2,2,3,4,2,0.436680764,0.49639377,0.4917937219,0.4907612801,0.4876799285,0.4639340043,0.4806005657,0.508639276,0.6416857839,0.4882822931,0.5657721162,0.4164057672,0.5287733674,0.4272218943,0.4465992749,0.05235257,0.4101431668,0.4303739369,0.4686939716,0.2519183755,0.4218460619,0.3980976641,0.5734849572,0.5703669786,0.5633400679,0.6369712353,0.4198666513,0.4215404689,0.8176794052,0.1392799914
starbucks,2019-12,Barista,"Los Angeles, CA",United States,Current Employee,It’s ok,1,3,3,3,1,3,1,0.4463100135,0.3876805902,0.4289242923,0.5280943513,0.495500654,0.287430048,0.5031108856,0.4898887575,0.7289581895,0.4079470932,0.5965380073,0.5903447866,0.3416270018,0.4098458588,0.4717901349,0.02985791676,0.2919209599,0.413449198,0.4410609603,0.401725024,0.3641022146,0.2721655667,0.3462269604,0.003019440453,0.6727229953,0.1022222564,0.3044600487,0.3278045654,0.4679436088,0.2432761639
starbucks,2019-12,Barista,"San Francisco, CA",United States,Former Employee,Barista life,3,3,3,4,2,4,1,0.5026000142,0.5065276623,0.4865653217,0.4896071553,0.4961690903,0.5776625276,0.4991440475,0.5040663481,0.6533085704,0.5121691227,0.9934796095,0.2113446295,0.06733588129,5.74E-07,0.01326757483,0.0006830266793,0.004246711731,0.3052443564,0.08777587116,0.05380790681,0.7913457155,0.830804348,0.2439266145,0.09972412884,0.4151885808,0.0009382746648,0.1927833855,0.3840916753,0.1403161585,0.3246020079
starbucks,2019-12,Barista,Melbourne,Australia,Current Employee,Good learning,4,3,3,3,1,1,1,0.4858032167,0.4689642787,0.5462365746,0.5173527598,0.5382735133,0.3321402371,0.5056224465,0.4711689949,0.680590868,0.4104169607,0.5188455582,0.3510524035,0.6511855721,0.6754980683,0.6876379848,0.05292167142,0.3845906556,0.5024075508,0.5126914978,0.1029748917,0.6025320888,0.4666112363,0.4171695113,0.1876212209,0.4690324664,0.009480266832,0.3503180444,0.4571840167,0.3653056026,0.4540383816
starbucks,2019-12,Barista,"Derby, KS",United States,Current Employee,Amazing Benefits,5,5,5,5,5,5,5,0.5310043693,0.4945772588,0.5326599479,0.4948547781,0.4955413938,0.3461263776,0.5106903911,0.4579207599,0.7625309825,0.3164516091,0.8208572865,0.04785488173,0.08727212995,0.02849909849,0.8161879182,0.01579422317,0.0505689159,0.2381174117,0.1638459712,0.009797046892,0.3738949001,0.4490970373,0.4601744413,0.4706345499,0.5210412741,0.0465580076,0.4862357974,0.5245721936,0.3802224696,0.507532835
starbucks,2019-12,Barista,,,Current Employee,It’s been great for me,1,5,4,4,4,4,4,0.3847447336,0.2996198535,0.6005615592,0.6492282152,0.5600148439,0.1906886995,0.5424886942,0.4005411565,0.7424666286,0.1757113785,0.370111078,0.04585454613,0.5174764395,0.8047097921,0.7040677071,9.39E-05,0.5844005346,0.3787232637,0.4245094061,0.01097670849,0.4091723561,0.04646095634,0.2948566973,8.73E-07,0.5471616983,0.04644247517,0.1112405732,0.404933542,0.4194122851,0.01786566526
starbucks,2020-1,Shift Supervisor,,,Former Employee,Not good,4,1,,,,,,0.4497320056,0.4712424874,0.5025005937,0.497333765,0.5327192545,0.3922538161,0.5018402338,0.5144205689,0.6458418965,0.5101713538,0.4198152721,0.4585050344,0.532966435,0.5302746296,0.6045253873,0.1492837965,0.4984740317,0.408212781,0.465193063,0.2246700227,0.9950365424,0.9760706425,0.04290084541,5.72E-07,0.02484102361,7.06E-05,0.00428309245,0.4892539382,0.3780826032,0.5347392559
starbucks,2020-1,SSV,,,Former Employee,Worst job ever,5,1,1,1,1,1,1,0.443559587,0.5140665174,0.449613601,0.491106391,0.4810936153,0.50243783,0.4803812802,0.4330871999,0.6692979932,0.6398471594,0.3358478844,0.3184838891,0.4118869305,0.3760567904,0.4010921419,0.152703017,0.4574087858,0.4124805033,0.673805654,0.5555917025,0.517812252,0.5732169747,0.3899972439,0.448261708,0.5157503486,0.005174474325,0.2311346531,0.4098087847,0.3279443383,0.7347300053
starbucks,2019-12,General Manager,"Memphis, TN",United States,Former Employee,Overall a great place to work.,3,4,3,5,3,5,5,0.479644537,0.2428901047,0.4883843064,0.6062694788,0.7652190328,0.005398131907,0.5661861897,0.4772311449,0.1060035825,0.04404196516,0.7665297985,0.743904233,0.3667763174,0.001278036041,0.4177571237,0.0001074410175,0.09487388283,0.5190445781,0.02627426386,0.1597506553,0.5669770837,0.384870559,0.3065119386,0.068852745,0.2878190875,0.006792691071,0.3070730269,0.4414679408,0.4660394788,0.3336316347
starbucks,2019-12,Barista,"Portland, OR",United States,Current Employee,Great transition job,4,4,3,4,4,5,2,0.5014690757,0.5350350738,0.5563324094,0.5138838887,0.5059232712,0.2003376335,0.4954817295,0.4622445107,0.3603060544,0.2700107694,0.9631151557,0.8257275224,0.1008088663,0.1348057687,0.2194029838,0.004521277267,0.03200244159,0.3637892008,0.2706976533,0.03583967686,0.9953989387,0.9653869271,0.04123390839,5.73E-07,0.001557998825,0.0004513144959,0.00398448715,0.1512060612,0.09655722976,0.03469596431
starbucks,2019-12,Barista,,,Current Employee,Maintain my flexibility as a freelancer,4,4,,,,,,0.5594927073,0.587382257,0.5497272015,0.4822573364,0.5665428042,0.009066703729,0.3981181681,0.4669862688,0.3153643608,0.1644399166,0.8906818032,0.8866807222,0.1639320701,0.8737676144,0.660694778,0.0003600203781,0.01858902164,0.3547902703,0.01485007443,0.01253657043,0.6738272905,0.3482487798,0.4357479811,0.7587513328,0.4797423482,0.0002267577947,0.4887684584,0.470353812,0.1530819684,0.05250065401
starbucks,2019-12,Barista,"Orlando, FL",United States,Former Employee,"Loved coworkers, labor was ridiculous",5,3,5,4,2,1,4,0.4123335481,0.3788800836,0.5777572393,0.5220868587,0.4732991159,0.4106057286,0.451451987,0.4549410939,0.6480428576,0.4563343525,0.701813817,0.4218262136,0.582881093,0.7919589281,0.6843845248,0.00565913273,0.1740468293,0.328705281,0.4246960282,0.09277816117,0.721447885,0.06880421191,0.1411760449,8.46E-07,0.08565720171,0.01719423383,0.04076339304,0.3399756551,0.375913322,0.3617853224
starbucks,2019-12,Shift Supervisor,"Murfreesboro, TN",United States,Current Employee,Rare growth,4,3,5,3,2,3,1,0.5394854546,0.5205617547,0.4928309619,0.4943902493,0.4392445982,0.6039728522,0.488579154,0.5161640644,0.4557064474,0.4031065702,0.8420386314,0.3420396745,0.3995972574,0.8695821166,0.7259052396,0.02157008089,0.04960189015,0.4596160948,0.3121573031,0.03271559253,0.931453526,0.5016745329,0.0711292401,0.8754710555,0.3249201179,0.000301442924,0.1572083384,0.2835082412,0.04480336607,0.1649155617
starbucks,2019-12,Barista,,,Former Employee,Decent for a student,4,3,,,,,,0.4673160017,0.390188545,0.5253841281,0.4420801699,0.5385265946,0.121837534,0.4393198192,0.4256062806,0.3674493134,0.3811569512,0.7028743029,0.4941861928,0.5760819316,0.1925501823,0.605527997,0.006919355132,0.3213171959,0.3954354525,0.2775676847,0.02919680439,0.5171462297,0.7766325474,0.2075261772,0.6040443182,0.5200280547,0.009611472487,0.1545083672,0.2899526656,0.5077216625,0.5266821384
starbucks,2019-12,Barista,"Portland, OR",United States,Current Employee,Great transition job,1,4,3,4,4,5,2,0.5014690757,0.5350350738,0.5563324094,0.5138838887,0.5059232712,0.2003376335,0.4954817295,0.4622445107,0.3603060544,0.2700107694,0.9631151557,0.8257275224,0.1008088663,0.1348057687,0.2194029838,0.004521277267,0.03200244159,0.3637892008,0.2706976533,0.03583967686,0.9953989387,0.9653869271,0.04123390839,5.73E-07,0.001557998825,0.0004513144959,0.00398448715,0.1512060612,0.09655722976,0.03469596431
starbucks,2019-12,Barista,,,Current Employee,Maintain my flexibility as a freelancer,4,4,,,,,,0.5594927073,0.587382257,0.5497272015,0.4822573364,0.5665428042,0.009066703729,0.3981181681,0.4669862688,0.3153643608,0.1644399166,0.8906818032,0.8866807222,0.1639320701,0.8737676144,0.660694778,0.0003600203781,0.01858902164,0.3547902703,0.01485007443,0.01253657043,0.6738272905,0.3482487798,0.4357479811,0.7587513328,0.4797423482,0.0002267577947,0.4887684584,0.470353812,0.1530819684,0.05250065401
starbucks,2019-12,Barista,"Orlando, FL",United States,Former Employee,"Loved coworkers, labor was ridiculous",2,3,5,4,2,1,4,0.4123335481,0.3788800836,0.5777572393,0.5220868587,0.4732991159,0.4106057286,0.451451987,0.4549410939,0.6480428576,0.4563343525,0.701813817,0.4218262136,0.582881093,0.7919589281,0.6843845248,0.00565913273,0.1740468293,0.328705281,0.4246960282,0.09277816117,0.721447885,0.06880421191,0.1411760449,8.46E-07,0.08565720171,0.01719423383,0.04076339304,0.3399756551,0.375913322,0.3617853224
starbucks,2019-12,Shift Supervisor,"Murfreesboro, TN",United States,Current Employee,Rare growth,3,3,5,3,2,3,1,0.5394854546,0.5205617547,0.4928309619,0.4943902493,0.4392445982,0.6039728522,0.488579154,0.5161640644,0.4557064474,0.4031065702,0.8420386314,0.3420396745,0.3995972574,0.8695821166,0.7259052396,0.02157008089,0.04960189015,0.4596160948,0.3121573031,0.03271559253,0.931453526,0.5016745329,0.0711292401,0.8754710555,0.3249201179,0.000301442924,0.1572083384,0.2835082412,0.04480336607,0.1649155617
starbucks,2019-12,Barista,,,Former Employee,Decent for a student,4,3,,,,,,0.4673160017,0.390188545,0.5253841281,0.4420801699,0.5385265946,0.121837534,0.4393198192,0.4256062806,0.3674493134,0.3811569512,0.7028743029,0.4941861928,0.5760819316,0.1925501823,0.605527997,0.006919355132,0.3213171959,0.3954354525,0.2775676847,0.02919680439,0.5171462297,0.7766325474,0.2075261772,0.6040443182,0.5200280547,0.009611472487,0.1545083672,0.2899526656,0.5077216625,0.5266821384
starbucks,2019-12,Barista,Miri,,Former Employee,"Prepare drinks, foods and provide customer service at the same time.",4,5,4,4,5,5,4,0.9274647832,0.756870687,0.3414834142,0.06132468209,0.4241857231,0.0001201260529,0.07417039573,0.4418289959,0.1510611624,0.01150639635,0.8722020984,0.06706790626,0.1240170747,0.4924950302,0.5801014304,3.13E-05,0.03447791561,0.4695736468,0.03038875014,0.0339420028,0.9297385812,0.08997497708,0.08027476817,0.8833569288,0.3375101388,0.000133025198,0.09033288062,0.2988236845,0.03537765145,0.049436979
starbucks,2019-12,,,,Former Employee,Good place to work,4,5,,,,,,0.4800491929,0.4249836504,0.5261053443,0.5609531403,0.5924612284,0.1801015437,0.4696966708,0.4542524815,0.5000966787,0.2467103899,0.4009449184,0.3401798606,0.6707672477,0.6104768515,0.6051396728,0.117111519,0.4593651593,0.4511989653,0.8317033052,0.1858690381,0.5613903403,0.5808871984,0.3559601307,0.3780021966,0.4229967594,0.1419766694,0.4933977127,0.4234259427,0.57717067,0.2704790235
starbucks,2019-12,Shift Supervisor,"Royal Oak, MI",United States,Current Employee,Great company,4,5,5,5,5,5,5,0.5135684609,0.5294364095,0.56434232,0.5091574788,0.4564031065,0.2949878871,0.5034949183,0.4840077758,0.4752959311,0.3064805269,0.487267822,0.4870258868,0.54058218,0.5249707699,0.548330605,0.07889272273,0.4451542497,0.5240316391,0.4399687946,0.1426277608,0.639736414,0.6187777519,0.3628579974,0.4909126759,0.2539795339,0.007515878882,0.4187786877,0.5418689847,0.08075983822,0.457485199
starbucks,2020-1,Barista,"Woodburn, OR",United States,Current Employee,Good place to work at.,3,1,1,3,1,1,1,0.5173920989,0.3964303136,0.3697651327,0.5985018015,0.6634634733,0.009326687083,0.4482165575,0.4456402957,0.2216044515,0.126921773,0.5173920989,0.3964303136,0.3697651327,0.5985018015,0.6634634733,0.009326687083,0.4482165575,0.4456402957,0.2216044515,0.126921773,0.654269278,0.1234167218,0.4195283055,0.7402749658,0.6228169203,0.001159816165,0.3450629711,0.5519379377,0.03719292954,0.07116705179
starbucks,2019-12,Barista,"Greensboro, NC",United States,Former Employee,A great place to learn how to be a team player,3,4,4,,,,,0.6666341424,0.2480851412,0.3869114518,0.09685480595,0.7081065178,0.02884990536,0.4542247951,0.3391355872,0.3792823851,0.0266701337,0.6998261213,0.372628361,0.4356883168,0.7203733325,0.5646111369,0.0001570877794,0.3199239075,0.5471099615,0.05882095546,0.08103808761,0.1770839691,0.03640535101,0.7427092195,0.8581976891,0.6434867978,0.04900283366,0.6646156311,0.4279592037,0.7534313798,0.2761238515
starbucks,2019-12,Barista,"Greensboro, NC",United States,Former Employee,A great place to learn how to be a team player,4,4,4,,,,,0.6666341424,0.2480851412,0.3869114518,0.09685480595,0.7081065178,0.02884990536,0.4542247951,0.3391355872,0.3792823851,0.0266701337,0.6998261213,0.372628361,0.4356883168,0.7203733325,0.5646111369,0.0001570877794,0.3199239075,0.5471099615,0.05882095546,0.08103808761,0.1770839691,0.03640535101,0.7427092195,0.8581976891,0.6434867978,0.04900283366,0.6646156311,0.4279592037,0.7534313798,0.2761238515
starbucks,2019-12,Barista,"Santa Maria, CA",United States,Former Employee,Good,1,4,4,5,4,4,,0.4854238629,0.495514065,0.5243846774,0.5077182055,0.5147767067,0.4531864822,0.5010190606,0.4863263369,0.5996932387,0.4588930905,0.7404330373,0.256667614,0.2979240119,0.5843147039,0.2662663758,0.004301386885,0.2344459891,0.3936523199,0.1393580437,0.1247684807,0.6707295775,0.2348354012,0.1250693351,0.1148269475,0.4477500618,0.0001469823183,0.04665271193,0.5013362169,0.1680476516,0.307470113
starbucks,2019-12,Barista,,,Current Employee,Na,4,4,,,,,,0.5007815957,0.5039950013,0.4929593205,0.4824722409,0.4724911451,0.5233938098,0.49650231,0.5022301078,0.4884040952,0.4413032532,0.5627695322,0.5813236237,0.5744336843,0.5418920517,0.4666576087,0.1112167165,0.451705873,0.4639903009,0.3838360906,0.1288320422,0.1577340961,0.2631835938,0.652533114,0.5557926893,0.5838471055,0.8112248182,0.5274569392,0.4124694765,0.6448634863,0.2585096955
starbucks,2019-12,Barista,"Burlington, ON",Canada,Current Employee,Overall Positive Experience,1,4,4,4,5,4,3,0.5247474909,0.5114172697,0.5843712687,0.5214069486,0.5190221667,0.2127952129,0.5378251672,0.489397049,0.4816143215,0.3550547659,0.740352869,0.5833589435,0.595970273,0.445461005,0.773747623,0.0002549903875,0.2842771411,0.4522024095,0.02837292664,0.05200632662,0.8844549656,0.1381345391,0.2303670347,5.10E-05,0.4232667089,0.00668461388,0.6114160419,0.4645733237,0.4615557492,0.007442153525
starbucks,2019-12,,,,,This was a great place to work!,1,4,3,4,3,1,1,0.5132612586,0.1450153738,0.6792908311,0.5910360813,0.5765703321,0.009303238243,0.5192983747,0.3497385085,0.2429494709,0.0353616327,0.7328608632,0.4590798318,0.1985860765,0.3270421028,0.6138394475,6.06E-05,0.1138899624,0.4374691844,0.03673233837,0.1421304196,0.8565433621,0.01764067821,0.0629755035,5.91E-07,0.2735828459,4.59E-05,0.5970982313,0.3638831079,0.03346988931,0.6959867477
starbucks,2019-12,Barista,,,Former Employee,Being a barista is fun,3,3,,,,,,0.4521820843,0.4196495116,0.436742425,0.4192094803,0.4879215062,0.3663278818,0.4246360064,0.4888232648,0.7798998356,0.5453521609,0.6522322297,0.1095860973,0.2533332705,0.3211315274,0.632661581,0.02286019363,0.2092096061,0.3613569438,0.962600708,0.09735913575,0.9352787733,0.03479955345,0.06093537062,0.5199047923,0.2012663633,0.0001073973835,0.1080151424,0.4566730559,0.07303009927,0.2990627885
starbucks,2019-12,Barista,,,Former Employee,The blunt truth on working with Starbucks,1,3,3,2,1,1,1,0.5269310474,0.5682845712,0.4052232802,0.4730161726,0.3291828036,0.04842667282,0.4768499136,0.43390432,0.3554128706,0.5577604771,0.7439893484,0.2669160068,0.2553859949,0.7442209125,0.7672145963,0.0005271732807,0.2651284635,0.369875282,0.3584859967,0.05182169378,0.489949286,0.2018234581,0.1672920585,0.1917297095,0.1941673607,0.002424177248,0.4418489337,0.4285238981,0.9243780375,0.8450386524
starbucks,2019-12,Barista,,,Current Employee,Green apron,4,3,,,,,,0.4803588688,0.517791748,0.4906005561,0.4635357261,0.4644236863,0.4845884442,0.4690969884,0.465868026,0.547565639,0.4445055425,0.5552019477,0.3506581783,0.3433878422,0.4063702226,0.4137354195,0.04172743484,0.3550186753,0.4666248262,0.4716973901,0.2514258921,0.7841126919,0.3180005848,0.1086028665,0.0001458287734,0.4280790389,0.0003390376223,0.3389783204,0.4804399312,0.09486661851,0.433635354
starbucks,2019-12,Barista,,,Former Employee,Difficult management,1,3,4,4,3,3,3,0.5255708098,0.5472518206,0.4636537433,0.4950063825,0.5076121688,0.3772306144,0.4964506328,0.510608077,0.4193580151,0.4544398189,0.3967238963,0.2921733558,0.6145299673,0.6716038585,0.6975848079,0.006601575762,0.3862053156,0.4727963507,0.9924857616,0.07013373077,0.6465774179,0.4149478078,0.1954766363,0.2410716265,0.3631573617,0.0004080226936,0.3466925621,0.3755273819,0.1546263546,0.6011651158
starbucks,2019-12,Shift Supervisor,"Boston, MA",United States,Former Employee,Store environments range from amazing to awful,5,3,2,3,3,3,2,0.6987332106,0.3347242177,0.4380812645,0.4536753595,0.3706945181,0.1363846809,0.5363868475,0.4289276302,0.6805661321,0.1593532562,0.9950740933,0.1680814773,0.05892984569,8.48E-07,0.0008704055217,0.03225299343,0.003920737188,0.3562134206,0.05341087654,0.001274170354,0.9957524538,0.02483883128,0.03498598188,5.72E-07,0.0008113883669,0.0003520935425,0.003752360586,0.2885864675,0.9989272952,0.3149477541
starbucks,2019-12,,,,Current Employee,Costumer connections drink crafting and cleaning,2,3,3,4,3,2,2,0.6242247224,0.4640849829,0.5169414878,0.476385206,0.4909941852,0.1026115939,0.4111915529,0.4332642257,0.3499006629,0.4038746059,0.4722705781,0.5299661756,0.5509818792,0.5992524624,0.5772833228,0.1030356437,0.4956302941,0.4213241637,0.5563278794,0.2536457181,0.1104670987,0.2342266887,0.1359794885,0.09233957529,0.2934171259,4.35E-05,0.4953607321,0.443156898,0.1544590145,0.9511821866
starbucks,2019-12,Barista,"Vancouver, BC",Canada,Former Employee,Customer service is top priority,3,3,2,3,2,2,1,0.5595784187,0.6716394424,0.5152743459,0.5640032887,0.4601594806,0.4020541012,0.456586808,0.4916137457,0.2488362342,0.2631907165,0.4977598786,0.4699572325,0.6223000884,0.532102108,0.5345452428,0.08781643212,0.4650321603,0.4282545745,0.4863672256,0.1049499437,0.5335775018,0.004465466365,0.06917060912,5.75E-07,0.1193781495,5.92E-05,0.7071816325,0.4550093412,0.8581604958,0.08809842169
