date,filter,text
31 December 2015,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 13.58%
31 December 2016,coopercompanies,coopercompanies's yearly stock price <b>decreased</b> by 0.23%
31 December 2017,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 35.13%
31 December 2018,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 10.37%
31 December 2019,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 23.27%
31 December 2020,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 5.60%
31 December 2021,coopercompanies,coopercompanies's yearly stock price <b>increased</b> by 17.97%
31 December 2009,corning,corning's yearly stock price <b>decreased</b> by 24.26%
31 December 2010,corning,corning's yearly stock price <b>increased</b> by 25.90%
31 December 2011,corning,corning's yearly stock price <b>decreased</b> by 3.72%
31 December 2012,corning,corning's yearly stock price <b>decreased</b> by 24.57%
31 December 2013,corning,corning's yearly stock price <b>increased</b> by 17.00%
31 December 2014,corning,corning's yearly stock price <b>increased</b> by 42.09%
31 December 2015,corning,corning's yearly stock price <b>increased</b> by 1.82%
31 December 2016,corning,corning's yearly stock price <b>increased</b> by 7.41%
31 December 2017,corning,corning's yearly stock price <b>increased</b> by 40.62%
31 December 2018,corning,corning's yearly stock price <b>increased</b> by 7.79%
31 December 2019,corning,corning's yearly stock price <b>increased</b> by 3.21%
31 December 2020,corning,corning's yearly stock price <b>decreased</b> by 3.70%
31 December 2021,corning,corning's yearly stock price <b>increased</b> by 30.37%
31 December 2009,omnicom,omnicom's yearly stock price <b>decreased</b> by 19.19%
31 December 2010,omnicom,omnicom's yearly stock price <b>increased</b> by 26.14%
31 December 2011,omnicom,omnicom's yearly stock price <b>increased</b> by 15.42%
31 December 2012,omnicom,omnicom's yearly stock price <b>increased</b> by 12.44%
31 December 2013,omnicom,omnicom's yearly stock price <b>increased</b> by 30.03%
31 December 2014,omnicom,omnicom's yearly stock price <b>increased</b> by 17.77%
31 December 2015,omnicom,omnicom's yearly stock price <b>increased</b> by 5.50%
31 December 2016,omnicom,omnicom's yearly stock price <b>increased</b> by 13.60%
31 December 2017,omnicom,omnicom's yearly stock price <b>decreased</b> by 0.26%
31 December 2018,omnicom,omnicom's yearly stock price <b>decreased</b> by 4.72%
31 December 2019,omnicom,omnicom's yearly stock price <b>increased</b> by 10.09%
31 December 2020,omnicom,omnicom's yearly stock price <b>decreased</b> by 21.62%
31 December 2021,omnicom,omnicom's yearly stock price <b>increased</b> by 12.13%
31 December 2009,pca,pca's yearly stock price <b>decreased</b> by 41.30%
31 December 2010,pca,pca's yearly stock price <b>increased</b> by 27.07%
31 December 2011,pca,pca's yearly stock price <b>increased</b> by 16.45%
31 December 2012,pca,pca's yearly stock price <b>decreased</b> by 44.44%
31 December 2013,pca,pca's yearly stock price <b>decreased</b> by 3.76%
31 December 2014,pca,pca's yearly stock price <b>increased</b> by 42.48%
31 December 2015,pca,pca's yearly stock price <b>increased</b> by 30.10%
31 December 2016,pca,pca's yearly stock price <b>decreased</b> by 3.12%
31 December 2017,pca,pca's yearly stock price <b>increased</b> by 10.19%
31 December 2018,pca,pca's yearly stock price <b>decreased</b> by 3.10%
31 December 2019,pca,pca's yearly stock price <b>decreased</b> by 4.57%
31 December 2020,pca,pca's yearly stock price <b>decreased</b> by 20.16%
31 December 2021,pca,pca's yearly stock price <b>decreased</b> by 6.81%
31 December 2009,cmsenergy,cmsenergy's yearly stock price <b>decreased</b> by 2.10%
31 December 2010,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 36.59%
31 December 2011,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 24.16%
31 December 2012,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 21.77%
31 December 2013,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 22.08%
31 December 2014,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 15.15%
31 December 2015,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 19.13%
31 December 2016,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 23.67%
31 December 2017,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 15.09%
31 December 2018,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 4.79%
31 December 2019,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 26.94%
31 December 2020,cmsenergy,cmsenergy's yearly stock price <b>increased</b> by 8.47%
31 December 2021,cmsenergy,cmsenergy's yearly stock price <b>decreased</b> by 4.87%
31 December 2009,ups,ups's yearly stock price <b>decreased</b> by 16.09%
31 December 2010,ups,ups's yearly stock price <b>increased</b> by 28.12%
31 December 2011,ups,ups's yearly stock price <b>increased</b> by 12.34%
31 December 2012,ups,ups's yearly stock price <b>increased</b> by 10.18%
31 December 2013,ups,ups's yearly stock price <b>increased</b> by 20.81%
31 December 2014,ups,ups's yearly stock price <b>increased</b> by 16.71%
31 December 2015,ups,ups's yearly stock price <b>increased</b> by 2.74%
31 December 2016,ups,ups's yearly stock price <b>increased</b> by 8.35%
31 December 2017,ups,ups's yearly stock price <b>increased</b> by 8.82%
31 December 2018,ups,ups's yearly stock price <b>increased</b> by 4.56%
31 December 2019,ups,ups's yearly stock price <b>increased</b> by 1.04%
31 December 2020,ups,ups's yearly stock price <b>increased</b> by 17.18%
31 December 2014,abbvie,abbvie's yearly stock price <b>increased</b> by 31.37%
31 December 2015,abbvie,abbvie's yearly stock price <b>increased</b> by 15.43%
31 December 2016,abbvie,abbvie's yearly stock price <b>increased</b> by 1.40%
31 December 2017,abbvie,abbvie's yearly stock price <b>increased</b> by 28.76%
31 December 2018,abbvie,abbvie's yearly stock price <b>increased</b> by 33.93%
31 December 2019,abbvie,abbvie's yearly stock price <b>decreased</b> by 15.99%
31 December 2020,abbvie,abbvie's yearly stock price <b>increased</b> by 23.43%
31 December 2021,abbvie,abbvie's yearly stock price <b>increased</b> by 21.45%
31 December 2009,flir,flir's yearly stock price <b>decreased</b> by 24.98%
31 December 2010,flir,flir's yearly stock price <b>increased</b> by 13.24%
31 December 2011,flir,flir's yearly stock price <b>increased</b> by 5.10%
31 December 2012,flir,flir's yearly stock price <b>decreased</b> by 25.17%
31 December 2013,flir,flir's yearly stock price <b>increased</b> by 28.21%
31 December 2014,flir,flir's yearly stock price <b>increased</b> by 21.64%
31 December 2015,flir,flir's yearly stock price <b>decreased</b> by 8.47%
31 December 2016,flir,flir's yearly stock price <b>increased</b> by 7.30%
31 December 2017,flir,flir's yearly stock price <b>increased</b> by 24.57%
31 December 2018,flir,flir's yearly stock price <b>increased</b> by 37.15%
31 December 2019,flir,flir's yearly stock price <b>decreased</b> by 2.62%
31 December 2020,flir,flir's yearly stock price <b>decreased</b> by 17.57%
31 December 2021,flir,flir's yearly stock price <b>increased</b> by 31.93%
31 December 2013,phillips66,phillips66's yearly stock price <b>increased</b> by 54.59%
31 December 2014,phillips66,phillips66's yearly stock price <b>increased</b> by 29.75%
31 December 2015,phillips66,phillips66's yearly stock price <b>increased</b> by 3.81%
31 December 2016,phillips66,phillips66's yearly stock price <b>increased</b> by 4.40%
31 December 2017,phillips66,phillips66's yearly stock price <b>increased</b> by 8.13%
31 December 2018,phillips66,phillips66's yearly stock price <b>increased</b> by 28.70%
31 December 2019,phillips66,phillips66's yearly stock price <b>decreased</b> by 2.81%
31 December 2020,phillips66,phillips66's yearly stock price <b>decreased</b> by 29.04%
31 December 2021,phillips66,phillips66's yearly stock price <b>increased</b> by 11.11%
31 December 2012,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 58.89%
31 December 2013,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 65.13%
31 December 2014,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 9.96%
31 December 2015,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 15.48%
31 December 2016,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 17.63%
31 December 2017,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 13.76%
31 December 2018,fortunebrands,fortunebrands's yearly stock price <b>decreased</b> by 11.33%
31 December 2019,fortunebrands,fortunebrands's yearly stock price <b>decreased</b> by 2.25%
31 December 2020,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 34.21%
31 December 2021,fortunebrands,fortunebrands's yearly stock price <b>increased</b> by 26.86%
31 December 2009,chrobinson,chrobinson's yearly stock price <b>decreased</b> by 0.30%
31 December 2010,chrobinson,chrobinson's yearly stock price <b>increased</b> by 22.50%
31 December 2011,chrobinson,chrobinson's yearly stock price <b>increased</b> by 18.36%
31 December 2012,chrobinson,chrobinson's yearly stock price <b>decreased</b> by 14.91%
31 December 2013,chrobinson,chrobinson's yearly stock price <b>decreased</b> by 1.21%
31 December 2014,chrobinson,chrobinson's yearly stock price <b>increased</b> by 9.34%
31 December 2015,chrobinson,chrobinson's yearly stock price <b>increased</b> by 10.91%
31 December 2016,chrobinson,chrobinson's yearly stock price <b>increased</b> by 6.71%
31 December 2017,chrobinson,chrobinson's yearly stock price <b>increased</b> by 7.59%
31 December 2018,chrobinson,chrobinson's yearly stock price <b>increased</b> by 24.80%
31 December 2019,chrobinson,chrobinson's yearly stock price <b>decreased</b> by 5.95%
31 December 2020,chrobinson,chrobinson's yearly stock price <b>increased</b> by 3.20%
31 December 2021,chrobinson,chrobinson's yearly stock price <b>increased</b> by 11.39%
31 December 2020,uber,uber's yearly stock price <b>decreased</b> by 0.07%
31 December 2021,uber,uber's yearly stock price <b>increased</b> by 57.98%
31 December 2011,fleetcor,fleetcor's yearly stock price <b>increased</b> by 1.78%
31 December 2012,fleetcor,fleetcor's yearly stock price <b>increased</b> by 35.27%
31 December 2013,fleetcor,fleetcor's yearly stock price <b>increased</b> by 120.80%
31 December 2014,fleetcor,fleetcor's yearly stock price <b>increased</b> by 44.66%
31 December 2015,fleetcor,fleetcor's yearly stock price <b>increased</b> by 16.10%
31 December 2016,fleetcor,fleetcor's yearly stock price <b>decreased</b> by 1.45%
31 December 2017,fleetcor,fleetcor's yearly stock price <b>increased</b> by 4.33%
31 December 2018,fleetcor,fleetcor's yearly stock price <b>increased</b> by 32.11%
31 December 2019,fleetcor,fleetcor's yearly stock price <b>increased</b> by 29.68%
31 December 2020,fleetcor,fleetcor's yearly stock price <b>decreased</b> by 4.63%
31 December 2021,fleetcor,fleetcor's yearly stock price <b>increased</b> by 3.84%
31 December 2009,hershey,hershey's yearly stock price <b>increased</b> by 3.56%
31 December 2010,hershey,hershey's yearly stock price <b>increased</b> by 28.14%
31 December 2011,hershey,hershey's yearly stock price <b>increased</b> by 25.38%
31 December 2012,hershey,hershey's yearly stock price <b>increased</b> by 24.46%
31 December 2013,hershey,hershey's yearly stock price <b>increased</b> by 35.48%
31 December 2014,hershey,hershey's yearly stock price <b>increased</b> by 10.80%
31 December 2015,hershey,hershey's yearly stock price <b>decreased</b> by 0.70%
31 December 2016,hershey,hershey's yearly stock price <b>increased</b> by 4.98%
31 December 2017,hershey,hershey's yearly stock price <b>increased</b> by 14.63%
31 December 2018,hershey,hershey's yearly stock price <b>decreased</b> by 5.11%
31 December 2019,hershey,hershey's yearly stock price <b>increased</b> by 37.19%
31 December 2020,hershey,hershey's yearly stock price <b>increased</b> by 8.77%
31 December 2021,hershey,hershey's yearly stock price <b>increased</b> by 5.51%
31 December 2009,mckesson,mckesson's yearly stock price <b>decreased</b> by 4.33%
31 December 2010,mckesson,mckesson's yearly stock price <b>increased</b> by 33.02%
31 December 2011,mckesson,mckesson's yearly stock price <b>increased</b> by 24.13%
31 December 2012,mckesson,mckesson's yearly stock price <b>increased</b> by 13.33%
31 December 2013,mckesson,mckesson's yearly stock price <b>increased</b> by 40.39%
31 December 2014,mckesson,mckesson's yearly stock price <b>increased</b> by 52.56%
31 December 2015,mckesson,mckesson's yearly stock price <b>increased</b> by 14.41%
31 December 2016,mckesson,mckesson's yearly stock price <b>decreased</b> by 20.86%
31 December 2017,mckesson,mckesson's yearly stock price <b>decreased</b> by 9.58%
31 December 2018,mckesson,mckesson's yearly stock price <b>decreased</b> by 6.76%
31 December 2019,mckesson,mckesson's yearly stock price <b>decreased</b> by 3.28%
31 December 2020,mckesson,mckesson's yearly stock price <b>increased</b> by 15.91%
31 December 2021,mckesson,mckesson's yearly stock price <b>increased</b> by 19.96%
31 December 2009,kmart,kmart's yearly stock price <b>decreased</b> by 19.56%
31 December 2010,kmart,kmart's yearly stock price <b>increased</b> by 41.15%
31 December 2011,kmart,kmart's yearly stock price <b>decreased</b> by 18.51%
31 December 2012,kmart,kmart's yearly stock price <b>decreased</b> by 15.86%
31 December 2013,kmart,kmart's yearly stock price <b>decreased</b> by 11.86%
31 December 2014,kmart,kmart's yearly stock price <b>decreased</b> by 24.28%
